"id_pesq","pesquisador_padronizado","genero","grande_area","area_macro","grande_area - area_macro_CAPES","area_sub","grande_area_freq","grande_area_score_sum","area","area_freq","area_score_sum","h_index","nivel_producao","nivel_producao_3grupos","i10_index","works_count","cited_by_count","id_inst","inst_padronizada","igc_faixa","tem_igc","igc_categoria","class_instituicao","tipo_ies","tipo_ies_corrigido","grupo_if_ceft","inst_categoria","categoria_administrativa","regiao_corrigida","uf","num_chamadas_participou","ch_2014","ch_2016","ch_2018","ch_2020","ch_2022","ch_2024","oa_author_id","ano_chamada","periodo_vigencia","periodo_vigencia_anos","anos_vigencia"
161,"Gleisy Nascimento de Alencar","Feminino","Não classificado","Não classificado","Não aplicável","Não classificado",,,"Sem dados",,,,"Sem dados","Baixa produção",,,,73,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO TOCANTINS",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Norte","TO",1,0,0,1,0,0,0,"Sem dados","2018 (CNPq 05/2018)","2018-2020","2018-2020",2
162,"Carlos Antonio Alvarenga Gonçalves","Masculino","Chemistry","Multidisciplinar","Ciências Exatas e da Terra","food science",10,4.584942870000001,"Food science",8,4.290926819999999,6,"Média","Média produção",5,14,380,74,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO TRIANGULO MINEIRO",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sudeste","MG",4,0,1,1,1,1,0,"https://openalex.org/A5003027734","2016 (CNPq 07/2016); 2018 (CNPq 05/2018); 2020 (CNPq 13/2020); 2022 (CNPq 35/2022)","2016-2018; 2018-2020; 2020-2021; 2022-2024","2016-2024",8
163,"Ernani Viriato de Melo","Masculino","Computer science","Humanas","Ciências Exatas e da Terra","humanities",8,5.279091859999999,"Humanities",10,5.767727120000001,4,"Baixa","Baixa produção",2,20,79,74,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO TRIANGULO MINEIRO",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sudeste","MG",1,0,0,0,0,0,1,"https://openalex.org/A5006597291","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
164,"Márcio José de Santana","Masculino","Biology","Multidisciplinar","Ciências Biológicas","horticulture",62,15.800923144,"Horticulture",55,28.88718403,10,"Média","Média produção",14,71,315,74,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO TRIANGULO MINEIRO",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sudeste","MG",2,1,1,0,0,0,0,"https://openalex.org/A5014722611","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
165,"Diego Zeni","Masculino","Biology","Multidisciplinar","Ciências Biológicas","animal science",10,3.46919466,"Animal science",8,4.23300225,4,"Baixa","Baixa produção",0,10,31,75,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA FARROUPILHA",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sudeste","MG",3,0,1,1,1,0,0,"https://openalex.org/A5078740351","2016 (CNPq 07/2016); 2018 (CNPq 05/2018); 2020 (CNPq 13/2020)","2016-2018; 2018-2020; 2020-2021","2016-2021",5
166,"Helena Sebastiany Coelho","Feminino","Chemistry","Exatas","Ciências Exatas e da Terra","organic chemistry",19,14.52068861,"Organic chemistry",15,5.549351779999999,10,"Média","Média produção",10,26,290,75,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA FARROUPILHA",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sul","RS",2,1,1,0,0,0,0,"https://openalex.org/A5041802946","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
167,"Kelvis Longhi","Masculino","Chemistry","Exatas","Ciências Exatas e da Terra","organic chemistry",21,11.002853093,"Organic chemistry",10,3.11176065,8,"Média","Média produção",8,23,222,75,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA FARROUPILHA",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sul","RS",1,0,0,0,0,1,0,"https://openalex.org/A5002489996","2022 (CNPq 35/2022)","2022-2024","2022-2024",2
168,"Pedro de Azevedo Castelo Branco","Masculino","Chemistry","Exatas","Ciências Exatas e da Terra","medicinal chemistry",3,2.21335672,"Medicinal chemistry",2,1.06859148,1,"Muito Baixa","Baixa produção",0,4,5,76,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA FLUMINENSE",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sul","RS",4,0,1,1,1,1,0,"https://openalex.org/A5083158245","2016 (CNPq 07/2016); 2018 (CNPq 05/2018); 2020 (CNPq 13/2020); 2022 (CNPq 35/2022)","2016-2018; 2018-2020; 2020-2021; 2022-2024","2016-2024",8
169,"José Augusto Ferreira da Silva","Masculino","Political science","Humanas","Ciências Humanas","humanities",28,12.01714065,"Humanities",26,14.17525674,3,"Baixa","Baixa produção",1,73,40,76,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA FLUMINENSE",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sudeste","RJ",2,1,1,0,0,0,0,"https://openalex.org/A5022115528","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
170,"Marcos Antonio Cruz Moreira","Masculino","Philosophy","Humanas","Ciências Humanas","humanities",22,4.049939485,"Humanities",32,17.08169057,3,"Baixa","Baixa produção",0,60,29,76,"INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA FLUMINENSE",4,1,"IGC Alto","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Sudeste","RJ",1,0,0,0,0,0,1,"https://openalex.org/A5024712160","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
171,"Paulo Henrique Rocha Aride","Masculino","Biology","Multidisciplinar","Ciências Biológicas","fishery",91,46.08829572399999,"Fishery",66,22.16017010199999,15,"Alta","Alta produção",24,122,746,77,"INSTITUTO FEDERAL DE EDUCACAO E CIENCIA E TECNOLOGIA DO AMAZONAS",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Norte","AM",2,0,1,0,0,0,1,"https://openalex.org/A5089869364","2016 (CNPq 07/2016); 2024 (CNPq 07/2024)","2016-2018; 2024-2027","2016-2027",11
172,"Ana Mena Barreto Bastos","Feminino","Chemistry","Multidisciplinar","Ciências Exatas e da Terra","semicarbazone",4,2.66959736,"Semicarbazone",2,1.9339785,3,"Baixa","Baixa produção",2,5,92,77,"INSTITUTO FEDERAL DE EDUCACAO E CIENCIA E TECNOLOGIA DO AMAZONAS",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Norte","AM",2,1,1,0,0,0,0,"https://openalex.org/A5054009458","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
173,"José Pinheiro de Queiroz Neto","Masculino","Computer science","Multidisciplinar","Ciências Exatas e da Terra","artificial intelligence",24,13.05541362,"Artificial intelligence",18,8.248778430000002,7,"Média","Média produção",7,42,227,77,"INSTITUTO FEDERAL DE EDUCACAO E CIENCIA E TECNOLOGIA DO AMAZONAS",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Norte","AM",2,0,0,1,1,0,0,"https://openalex.org/A5057869825","2018 (CNPq 05/2018); 2020 (CNPq 13/2020)","2018-2020; 2020-2021","2018-2021",3
174,"Jucimar Brito de Souza","Masculino","Sociology","Multidisciplinar","Ciências Humanas","pronunciation",1,0.44063944,"Pronunciation",1,0.83945364,1,"Muito Baixa","Baixa produção",0,1,1,77,"INSTITUTO FEDERAL DE EDUCACAO E CIENCIA E TECNOLOGIA DO AMAZONAS",3,1,"IGC Médio","INSTITUTO FEDERAL","publica_federal","IES Pública Federal",1,"PUBLICA","PUBLICA FEDERAL","Norte","AM",1,0,0,0,0,1,0,"https://openalex.org/A5112760952","2022 (CNPq 35/2022)","2022-2024","2022-2024",2
180,"Edio Pereira Lima Junior","Masculino","Materials science","Multidisciplinar","Multidisciplinar","composite material",64,46.71997274000001,"Composite material",56,40.50859002999999,20,"Alta","Alta produção",30,84,1631,81,"INSTITUTO MILITAR DE ENGENHARIA",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","RJ",1,0,0,0,0,0,1,"https://openalex.org/A5047646492","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
181,"Marcos José Ferreira Carvalho","Masculino","Computer science","Multidisciplinar","Ciências Exatas e da Terra","roundness (object)",2,0.8165855399999999,"Roundness (object)",2,1.5213984,1,"Muito Baixa","Baixa produção",0,2,9,81,"INSTITUTO MILITAR DE ENGENHARIA",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","RJ",2,0,0,0,1,1,0,"https://openalex.org/A5000702296","2020 (CNPq 13/2020); 2022 (CNPq 35/2022)","2020-2021; 2022-2024","2020-2024",4
182,"Luiz Augusto Cavalcante Moniz de Aragão Filho","Masculino","Computer science","Humanas","Ciências Exatas e da Terra","humanities",5,2.04987443,"Humanities",2,1.14483219,1,"Muito Baixa","Baixa produção",1,5,18,81,"INSTITUTO MILITAR DE ENGENHARIA",5,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Sudeste","RJ",1,0,0,1,0,0,0,"https://openalex.org/A5055233000","2018 (CNPq 05/2018)","2018-2020","2018-2020",2
183,"Alex Sandro Romeo de Souza Poletto","Masculino","Computer science","Humanas","Ciências Exatas e da Terra","humanities",3,1.34201653,"Humanities",1,0.6313584,1,"Muito Baixa","Baixa produção",0,3,1,82,"INSTITUTO MUNICIPAL DE ENSINO SUPERIOR DE ASSIS",3,1,"IGC Médio","IES","publica_municipal","publica_municipal_outras",0,"PRIVADA","ESPECIAL","Sudeste","SP",1,0,0,1,0,0,0,"https://openalex.org/A5002479400","2018 (CNPq 05/2018)","2018-2020","2018-2020",2
191,"Alessandra Borin Nogueira","Feminino","Chemistry","Multidisciplinar","Ciências Exatas e da Terra","chromatography",20,9.957962230000003,"Chromatography",10,3.577443000000001,7,"Média","Média produção",7,24,606,89,"PONTIFICIA UNIVERSIDADE CATOLICA DE CAMPINAS",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sudeste","SP",4,0,0,1,1,1,1,"https://openalex.org/A5012525186","2018 (CNPq 05/2018); 2020 (CNPq 13/2020); 2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2018-2020; 2020-2021; 2022-2024; 2024-2027","2018-2027",9
192,"Sueli do Carmo Bettine","Feminino","Environmental science","Multidisciplinar","Multidisciplinar","ecology",19,8.579287,"Ecology",11,1.506767706,6,"Média","Média produção",2,27,80,89,"PONTIFICIA UNIVERSIDADE CATOLICA DE CAMPINAS",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sudeste","SP",2,1,1,0,0,0,0,"https://openalex.org/A5008286144","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016)","2014-2016; 2016-2018","2014-2018",4
193,"Lysa Bernardes Minasi","Feminino","Biology","Multidisciplinar","Ciências Biológicas","genetics",47,21.24802536,"Genetics",31,15.93425969,9,"Média","Média produção",9,54,211,90,"PONTIFICIA UNIVERSIDADE CATOLICA DE GOIAS",3,1,"IGC Médio","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Centro-Oeste","GO",1,0,0,0,0,0,1,"https://openalex.org/A5078253544","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
194,"Lafayette Pozzoli","Masculino","Philosophy","Humanas","Ciências Humanas","humanities",33,14.68302227,"Humanities",32,18.37824778,9,"Média","Média produção",9,68,704,91,"PONTIFICIA UNIVERSIDADE CATOLICA DE SAO PAULO",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sudeste","SP",1,0,0,1,0,0,0,"https://openalex.org/A5006958507","2018 (CNPq 05/2018)","2018-2020","2018-2020",2
195,"Cleybe Hiole Vieira","Feminino","Philosophy","Multidisciplinar","Ciências Humanas","epistemology",2,1.00807667,"Epistemology",2,0.89848205,1,"Muito Baixa","Baixa produção",0,2,4,92,"PONTIFICIA UNIVERSIDADE CATOLICA DO PARANA",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sul","PR",6,1,1,1,1,1,1,"https://openalex.org/A5022984225","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016); 2018 (CNPq 05/2018); 2020 (CNPq 13/2020); 2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2014-2016; 2016-2018; 2018-2020; 2020-2021; 2022-2024; 2024-2027","2014-2027",13
197,"Luciana Paes de Andrade","Feminino","Philosophy","Humanas","Ciências Humanas","humanities",27,9.78010476,"Humanities",33,18.13920983,5,"Média","Média produção",3,46,83,94,"UNIVERSIDADE ANHANGUERA UNIDERP",3,1,"IGC Médio","IES","privada_com_fins","IES Privada",0,"PRIVADA","PRIVADA COM FINS LUCRATIVOS","Centro-Oeste","MS",2,0,0,0,1,1,0,"https://openalex.org/A5076725880","2020 (CNPq 13/2020); 2022 (CNPq 35/2022)","2020-2021; 2022-2024","2020-2024",4
198,"Denise Renata Pedrinho","Feminino","Biology","Multidisciplinar","Ciências Biológicas","horticulture",44,14.784553656,"Horticulture",29,15.44408778,7,"Média","Média produção",5,63,159,94,"UNIVERSIDADE ANHANGUERA UNIDERP",3,1,"IGC Médio","IES","privada_com_fins","IES Privada",0,"PRIVADA","PRIVADA COM FINS LUCRATIVOS","Centro-Oeste","MS",1,0,0,0,0,0,1,"https://openalex.org/A5088401386","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
199,"Eduardo Batman Junior","Masculino","Não classificado","Não classificado","Não aplicável","Não classificado",,,"Sem dados",,,,"Sem dados","Baixa produção",,,,95,"UNIVERSIDADE BRASIL",3,1,"IGC Médio","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sudeste","SP",1,0,0,0,0,0,1,"Sem dados","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
200,"Renato Amaro Zângaro","Masculino","Medicine","Multidisciplinar","Ciências da Saúde","optics",132,51.68947211600002,"Optics",98,19.730811898,34,"Muito Alta","Alta produção",66,179,3673,95,"UNIVERSIDADE BRASIL",3,1,"IGC Médio","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sudeste","SP",2,1,1,0,0,0,0,"https://openalex.org/A5091393756","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
201,"Alexandre Schirmer Kieling","Masculino","Computer science","Humanas","Ciências Exatas e da Terra","humanities",4,1.71377909,"Humanities",5,2.69250899,0,"Muito Baixa","Baixa produção",0,7,0,96,"UNIVERSIDADE CATOLICA DE BRASILIA",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Centro-Oeste","DF",2,0,0,1,1,0,0,"https://openalex.org/A5102736619","2018 (CNPq 05/2018); 2020 (CNPq 13/2020)","2018-2020; 2020-2021","2018-2021",3
202,"Paula Andreia Silva","Feminino","Biology","Multidisciplinar","Ciências Biológicas","virology",6,3.99761066,"Virology",8,5.36409657,6,"Média","Média produção",6,8,198,96,"UNIVERSIDADE CATOLICA DE BRASILIA",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Centro-Oeste","DF",2,1,1,0,0,0,0,"https://openalex.org/A5047872832","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016)","2014-2016; 2016-2018","2014-2018",4
203,"Silvia Keli de Barros Alcanfor","Feminino","Chemistry","Multidisciplinar","Ciências Exatas e da Terra","nickel",2,0.89394592,"Nickel",1,0.9007984,1,"Muito Baixa","Baixa produção",1,3,13,96,"UNIVERSIDADE CATOLICA DE BRASILIA",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Centro-Oeste","DF",1,0,0,0,0,0,1,"https://openalex.org/A5028462272","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
204,"Marina de Lima Neves Barros","Feminino","Medicine","Humanas","Ciências da Saúde","humanities",27,10.57628731,"Humanities",24,12.7221212,4,"Baixa","Baixa produção",0,56,43,97,"UNIVERSIDADE CATOLICA DE PERNAMBUCO",3,1,"IGC Médio","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Nordeste","PE",1,0,0,0,0,0,1,"https://openalex.org/A5063257597","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
205,"Sergio de Souza Salles","Masculino","Philosophy","Humanas","Ciências Humanas","humanities",39,19.20227082,"Humanities",34,17.49083714,2,"Baixa","Baixa produção",0,51,13,98,"UNIVERSIDADE CATOLICA DE PETROPOLIS",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sudeste","RJ",2,0,0,1,1,0,0,"https://openalex.org/A5085904691","2018 (CNPq 05/2018); 2020 (CNPq 13/2020)","2018-2020; 2020-2021","2018-2021",3
206,"Simone Caldara Motta Wieselthaler","Feminino","Philosophy","Humanas","Ciências Humanas","humanities",1,0.71237445,"Humanities",1,0.7998704,0,"Muito Baixa","Baixa produção",0,1,0,98,"UNIVERSIDADE CATOLICA DE PETROPOLIS",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sudeste","RJ",2,0,0,0,0,1,1,"https://openalex.org/A5038171819","2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2022-2024; 2024-2027","2022-2027",5
207,"Mauricio Marques Pinto da Silva","Masculino","Physics","Humanas","Ciências Exatas e da Terra","humanities",5,2.17799605,"Humanities",2,0.6801347200000001,1,"Muito Baixa","Baixa produção",0,8,2,99,"UNIVERSIDADE CATOLICA DE SANTOS",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sudeste","SP",4,0,0,1,1,1,1,"https://openalex.org/A5033212300","2018 (CNPq 05/2018); 2020 (CNPq 13/2020); 2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2018-2020; 2020-2021; 2022-2024; 2024-2027","2018-2027",9
208,"Veronica Altef Barros","Feminino","Political science","Exatas","Ciências Humanas","work (physics)",2,0.86133004,"Work (physics)",1,0.55522585,0,"Muito Baixa","Baixa produção",0,2,0,99,"UNIVERSIDADE CATOLICA DE SANTOS",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sudeste","SP",2,1,1,0,0,0,0,"https://openalex.org/A5045386828","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016)","2014-2016; 2016-2018","2014-2018",4
209,"Silvana Sá de Carvalho","Feminino","Geography","Humanas","Ciências Humanas","humanities",20,9.70263244,"Humanities",28,14.66951036,3,"Baixa","Baixa produção",0,36,20,100,"UNIVERSIDADE CATOLICA DO SALVADOR",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Nordeste","BA",1,0,0,1,0,0,0,"https://openalex.org/A5056872545","2018 (CNPq 05/2018)","2018-2020","2018-2020",2
210,"Cristiano Marcelo Espinola Carvalho","Masculino","Biology","Saúde","Ciências Biológicas","internal medicine",54,25.20962237,"Internal medicine",21,6.343712896,21,"Muito Alta","Alta produção",26,70,1119,101,"UNIVERSIDADE CATOLICA DOM BOSCO",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Centro-Oeste","MS",4,0,0,1,1,1,1,"https://openalex.org/A5072853076","2018 (CNPq 05/2018); 2020 (CNPq 13/2020); 2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2018-2020; 2020-2021; 2022-2024; 2024-2027","2018-2027",9
211,"Sandra Lucia Ferreira","Feminino","Philosophy","Humanas","Ciências Humanas","humanities",30,7.542718149999999,"Humanities",31,15.94271063,3,"Baixa","Baixa produção",1,53,29,102,"UNIVERSIDADE CIDADE DE SAO PAULO",3,1,"IGC Médio","IES","privada_com_fins","IES Privada",0,"PRIVADA","PRIVADA COM FINS LUCRATIVOS","Sudeste","SP",3,0,0,0,1,1,1,"https://openalex.org/A5103207229","2020 (CNPq 13/2020); 2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2020-2021; 2022-2024; 2024-2027","2020-2027",7
212,"Carolina Riviera Duarte Maluche Baretta","Feminino","Biology","Multidisciplinar","Ciências Biológicas","ecology",61,18.76161996999999,"Ecology",41,12.4443632,13,"Alta","Alta produção",16,74,493,103,"UNIVERSIDADE COMUNITARIA DA REGIAO DE CHAPECO",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sul","SC",1,0,1,0,0,0,0,"https://openalex.org/A5022454262","2016 (CNPq 07/2016)","2016-2018","2016-2018",2
213,"Maria Aparecida Lucca Caovilla","Feminino","Political science","Humanas","Ciências Humanas","humanities",10,4.87191209,"Humanities",11,5.44806405,1,"Muito Baixa","Baixa produção",0,14,2,103,"UNIVERSIDADE COMUNITARIA DA REGIAO DE CHAPECO",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sul","SC",2,1,1,0,0,0,0,"https://openalex.org/A5013921752","2014 (PIBIC-EM 2014-2016)","2014-2016","2014-2016",2
214,"Claudio Machado Maia","Masculino","Political science","Humanas","Ciências Humanas","humanities",39,17.457386,"Humanities",36,20.10558219,2,"Baixa","Baixa produção",0,55,20,103,"UNIVERSIDADE COMUNITARIA DA REGIAO DE CHAPECO",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sul","SC",1,0,0,1,0,0,0,"https://openalex.org/A5060089307","2018 (CNPq 05/2018)","2018-2020","2018-2020",2
215,"Vanessa da Silva Corralo","Feminino","Medicine","Humanas","Ciências da Saúde","humanities",78,37.45116903,"Humanities",35,17.67937974,12,"Alta","Alta produção",13,128,523,103,"UNIVERSIDADE COMUNITARIA DA REGIAO DE CHAPECO",4,1,"IGC Alto","IES","privada_sem_fins","IES Privada",0,"PRIVADA","PRIVADA SEM FINS LUCRATIVOS","Sul","SC",2,0,0,0,0,1,1,"https://openalex.org/A5052443436","2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2022-2024; 2024-2027","2022-2027",5
216,"Tania Cristina Pithon Curi","Feminino","Chemistry","Exatas","Ciências Exatas e da Terra","biochemistry",9,3.97300666,"Biochemistry",8,2.783067465,6,"Média","Média produção",6,13,350,104,"UNIVERSIDADE CRUZEIRO DO SUL",3,1,"IGC Médio","IES","privada_com_fins","IES Privada",0,"PRIVADA","PRIVADA COM FINS LUCRATIVOS","Sudeste","SP",4,0,0,1,1,1,1,"https://openalex.org/A5047673730","2018 (CNPq 05/2018); 2020 (CNPq 13/2020); 2022 (CNPq 35/2022); 2024 (CNPq 07/2024)","2018-2020; 2020-2021; 2022-2024; 2024-2027","2018-2027",9
217,"Joserlene Lima Pinheiro","Feminino","Philosophy","Humanas","Ciências Humanas","humanities",14,4.85970121,"Humanities",14,7.929469309999999,2,"Baixa","Baixa produção",0,17,8,105,"UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO BRASILEIRA",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","CE",1,0,0,0,0,0,1,"https://openalex.org/A5013065475","2024 (CNPq 07/2024)","2024-2027","2024-2027",3
218,"Albanise Barbosa Marinho","Feminino","Biology","Multidisciplinar","Ciências Biológicas","horticulture",93,29.47289651299999,"Horticulture",77,39.69186707,9,"Média","Média produção",7,142,311,105,"UNIVERSIDADE DA INTEGRACAO INTERNACIONAL DA LUSOFONIA AFRO BRASILEIRA",4,1,"IGC Alto","IES","publica_federal","IES Pública Federal",0,"PUBLICA","PUBLICA FEDERAL","Nordeste","CE",3,1,1,1,0,0,0,"https://openalex.org/A5012549152","2014 (PIBIC-EM 2014-2016); 2016 (CNPq 07/2016); 2018 (CNPq 05/2018)","2014-2016; 2016-2018; 2018-2020","2014-2020",6
